data,qtd,valor_liquido,valor_abs
2020-05-03,9,-269.16,309.50
2020-05-04,7,-338.11,368.91
2020-05-05,6,26868.39,27231.61
2020-05-06,15,-569.32,1416.12
2020-05-07,9,-692.48,692.48
2020-05-08,6,833.15,1041.35
2020-05-09,13,1382.07,2443.35
2020-05-10,17,825.84,14388.34
2020-05-11,9,-303.40,303.40
2020-05-12,12,-671.03,738.87
2020-05-13,13,-6917.97,42064.93
2020-05-14,14,15797.31,17677.51
2020-05-15,10,-427.70,603.80
2020-05-16,10,-238.54,1066.38
2020-05-17,12,10819.93,12367.37
2020-05-18,14,-1206.25,1908.85
2020-05-19,14,-342.15,602.29
2020-05-20,13,4675.85,5602.19
2020-05-21,15,-813.39,1789.63
2020-05-22,16,-603.01,1075.41
2020-05-23,4,4637.17,4972.83
2020-05-24,15,-359.22,825.62
2020-05-25,12,-620.77,656.41
2020-05-26,21,20381.01,22746.49
2020-05-27,1,-12.61,12.61
2020-05-28,10,-416.63,416.63
2020-05-29,6,-92.23,224.83
2020-05-30,11,-6852.13,7319.95
2020-05-31,16,28859.44,31260.56
2020-06-01,14,-462.60,1388.72
2020-06-02,22,17834.87,19359.27
2020-06-03,15,-684.74,1013.78
2020-06-04,16,3807.89,5028.63
2020-06-05,14,-604.28,757.44
2020-06-06,22,21245.24,23543.14
2020-06-07,14,-877.61,877.61
2020-06-08,10,-272.53,766.83
2020-06-09,11,-357.38,438.46
2020-06-10,21,11151.38,14017.34
2020-06-11,16,-24625.39,24673.69
2020-06-12,19,-2402.63,2428.19
2020-06-13,17,3002.35,3986.35
2020-06-14,15,-690.38,844.32
2020-06-15,9,-134.91,166.15
2020-06-16,7,-447.26,730.92
2020-06-17,18,4577.73,5966.85
2020-06-18,16,44098.24,46372.56
2020-06-19,13,-493.41,572.93
2020-06-20,18,-1091.73,1299.61
2020-06-21,15,-1455.91,1455.91
2020-06-22,9,-2832.75,2900.27
2020-06-23,16,10031.17,11343.95
2020-06-24,28,-2391.50,46211.78
2020-06-25,18,-539.95,1438.05
2020-06-26,26,-1081.86,1837.42
2020-06-27,24,-845.32,1467.54
2020-06-28,21,-1691.69,2350.95
2020-06-29,15,-1258.85,1657.33
2020-06-30,13,-183.32,2411.94
2020-07-01,19,-2135.19,2719.75
2020-07-02,32,-1152.78,1769.36
2020-07-03,19,90394.11,92726.69
2020-07-04,20,50422.16,52652.90
2020-07-05,14,-1162.11,1267.67
2020-07-06,16,-936.14,1034.64
2020-07-07,18,-2154.85,2165.83
2020-07-08,13,-78874.02,78959.94
2020-07-09,22,-815.03,1161.59
2020-07-10,16,-12956.66,13095.80
2020-07-11,17,17174.94,17707.82
2020-07-12,18,9420.95,11939.05
2020-07-13,14,15213.40,16466.00
2020-07-14,12,-47207.38,47267.30
2020-07-15,23,21542.86,23486.26
2020-07-16,10,-143.77,429.67
2020-07-17,13,-123.99,596.81
2020-07-18,7,-121.73,241.57
2020-07-19,24,-6777.83,8627.59
2020-07-20,12,19171.81,19811.83
2020-07-21,15,-768.21,991.21
2020-07-22,24,6533.86,8076.44
2020-07-23,15,48554.35,50367.69
2020-07-24,18,-2576.40,2576.40
2020-07-25,17,323.29,2078.63
2020-07-26,13,5643.66,7217.44
2020-07-27,15,-4261.65,4337.69
2020-07-28,10,-624.23,624.23
2020-07-29,12,48022.00,49878.00
2020-07-30,14,-829.98,1485.52
2020-07-31,7,-494.80,494.80
2020-08-01,13,-7178.79,7348.77
2020-08-02,9,-956.27,1410.91
2020-08-03,32,33134.61,38264.33
2020-08-04,23,-766.83,2883.71
2020-08-05,16,11687.28,13843.78
2020-08-06,13,-568.38,739.36
2020-08-07,15,-1969.51,2038.93
2020-08-08,15,-881.19,881.19
2020-08-09,18,49460.08,50807.54
2020-08-10,10,-369.76,369.76
2020-08-11,7,-1723.38,1723.38
2020-08-12,17,-530.46,745.80
2020-08-13,21,-2195.12,3065.38
2020-08-14,12,-1023.26,1077.86
2020-08-15,9,147881.22,148738.18
2020-08-16,21,-1281.44,1398.22
2020-08-17,23,-535.79,2051.75
2020-08-18,21,-323.44,875.36
2020-08-19,29,10076.77,12740.79
2020-08-20,8,18746.04,19523.96
2020-08-21,9,-414.65,414.65
2020-08-22,23,-2107.82,2946.20
2020-08-23,19,-1277.20,1360.08
2020-08-24,12,-5922.53,45122.23
2020-08-25,16,-2686.26,2733.40
2020-08-26,8,-141.88,224.08
2020-08-27,10,-1460.37,2081.47
2020-08-28,18,14326.31,16626.57
2020-08-29,27,-20227.86,21212.92
2020-08-30,18,-1068.31,1946.31
2020-08-31,15,3535.00,5155.00
2020-09-01,10,-1627.97,1627.97
2020-09-02,26,-843.12,1830.02
2020-09-03,30,-1016.62,1428.76
2020-09-04,15,-532.41,803.69
2020-09-05,10,-611.32,977.60
2020-09-06,18,35506.13,37278.51
2020-09-07,13,-36848.72,36869.18
2020-09-08,5,-123.94,123.94
2020-09-09,16,-77.96,1137.84
2020-09-10,26,-16606.10,17038.18
2020-09-11,20,73830.25,76962.89
2020-09-12,19,-685.13,1071.19
2020-09-13,16,-1656.79,1656.79
2020-09-14,7,15337.08,15693.72
2020-09-15,8,-387.02,466.72
2020-09-16,20,167889.75,169348.75
2020-09-17,13,78.91,3726.55
2020-09-18,11,74.48,4883.52
2020-09-19,17,210.00,691.76
2020-09-20,9,-502.47,652.33
2020-09-21,17,126323.52,127452.96
2020-09-22,15,3308.36,5888.38
2020-09-23,10,-599.68,1452.70
2020-09-24,26,56057.67,58802.39
2020-09-25,17,305697.60,307562.26
2020-09-26,16,-815.40,919.40
2020-09-27,7,51106.21,51748.87
2020-09-28,18,47423.68,51560.08
2020-09-29,6,-331.38,543.42
2020-09-30,16,29550.40,30634.72
2020-10-01,20,18299.30,19971.12
2020-10-02,17,-564.66,1212.00
2020-10-03,22,-965.33,1421.03
2020-10-04,32,-1590.87,2124.31
2020-10-05,22,34984.72,37467.46
2020-10-06,31,-605.22,2273.84
2020-10-07,16,-332.48,682.38
2020-10-08,24,-1226.22,2139.62
2020-10-09,16,17903.78,19070.88
2020-10-10,13,1950.40,2999.54
2020-10-11,13,-1520.21,1520.21
2020-10-12,18,-777.82,1014.16
2020-10-13,24,143224.19,144798.59
2020-10-14,29,198194.88,201616.74
2020-10-15,16,-11930.82,12348.62
2020-10-16,19,45504.40,47536.36
2020-10-17,28,-2924.03,2924.03
2020-10-18,23,-1731.84,2067.32
2020-10-19,20,53407.17,55581.99
2020-10-20,28,-1997.99,2051.19
2020-10-21,12,-1483.44,1603.64
2020-10-22,24,76391.83,80444.37
2020-10-23,8,84.42,582.98
2020-10-24,13,-520.62,596.92
2020-10-25,29,4308.22,9271.78
2020-10-26,19,-1239.83,13733.83
2020-10-27,15,8707.86,9552.70
2020-10-28,13,-693.05,1106.87
2020-10-29,18,-705.95,1178.51
2020-10-30,15,-1626.50,2607.24
2020-10-31,5,-230.36,230.36
2020-11-01,24,-1312.87,1582.49
2020-11-02,27,-1067.28,1240.90
2020-11-03,25,31094.63,35288.63
2020-11-04,21,-17793.85,17823.53
2020-11-05,12,-374.61,495.99
2020-11-06,8,1380.57,1965.67
2020-11-07,24,4987.74,7751.12
2020-11-08,21,-445.93,1661.93
2020-11-09,10,21138.74,21934.32
2020-11-10,16,-12224.18,79357.22
2020-11-11,7,-169.68,199.58
2020-11-12,12,-1087.80,1232.08
2020-11-13,25,25159.24,28217.60
2020-11-14,21,-1063.35,1295.93
2020-11-15,13,-326.07,609.23
2020-11-16,14,5164.08,23841.92
2020-11-17,14,2877.45,6256.95
2020-11-18,24,-4514.38,9736.18
2020-11-19,13,-3314.74,4294.60
2020-11-20,16,-4346.17,11534.77
2020-11-21,19,-2552.96,5678.06
2020-11-22,17,-5043.68,5968.68
2020-11-23,9,154568.01,156166.99
2020-11-24,7,-1789.00,1948.74
2020-11-25,22,-422.25,4529.25
2020-11-26,14,-2853.50,3161.10
2020-11-27,27,116179.48,123942.12
2020-11-28,32,-1360.97,8496.07
2020-11-29,20,-3388.07,4461.87
2020-11-30,24,-2400.77,2908.91
2020-12-01,25,-3367.79,5426.21
2020-12-02,11,2405.64,4368.96
2020-12-03,25,-3483.56,13212.98
2020-12-04,16,77480.74,79106.86
2020-12-05,18,-1255.23,3032.41
2020-12-06,21,-1942.69,3056.89
2020-12-07,18,-5644.15,6996.59
2020-12-08,20,-4024.35,4467.89
2020-12-09,16,10831.31,17411.69
2020-12-10,11,-1691.86,1691.86
2020-12-11,18,-5303.81,7206.43
2020-12-12,17,11585.89,19654.71
2020-12-13,25,-9514.10,11457.40
2020-12-14,15,-25091.68,29230.24
2020-12-15,13,-358.00,6327.80
2020-12-16,30,-5957.58,10280.22
2020-12-17,25,-4902.56,9506.88
2020-12-18,12,209.27,1796.93
2020-12-19,25,-3165.15,8281.71
2020-12-20,7,1252.55,4569.85
2020-12-21,19,-4005.34,5946.74
2020-12-22,16,4833.68,14003.92
2020-12-23,13,-31021.29,33104.29
2020-12-24,9,-3083.66,3083.66
2020-12-25,23,-1133.34,8347.34
2020-12-26,8,-959.47,4185.47
2020-12-27,17,-6323.14,6362.50
2020-12-28,16,-2248.11,5062.75
2020-12-29,13,52125.46,54661.10
2020-12-30,23,-4194.70,4194.70
2020-12-31,13,-257.59,7497.51
2021-01-01,27,-459.31,6320.59
2021-01-02,24,51775.85,59240.55
2021-01-03,15,-4808.20,4847.54
2021-01-04,6,-415.71,415.71
2021-01-05,20,-2617.04,6079.04
2021-01-06,27,-3791.05,4533.85
2021-01-07,18,-6616.52,6616.52
2021-01-08,23,-1258.62,6280.22
2021-01-09,16,-2610.21,4302.27
2021-01-10,20,-615.81,6177.83
2021-01-11,19,6922.60,16577.40
2021-01-12,15,2080.63,5185.99
2021-01-13,17,-2486.91,5745.55
2021-01-14,22,-5655.19,10299.25
2021-01-15,13,2026.02,4862.52
2021-01-16,30,19212.55,27471.99
2021-01-17,17,-1095.16,4619.56
2021-01-18,19,-2155.31,8812.31
2021-01-19,11,72956.80,75940.60
2021-01-20,18,825.22,5936.58
2021-01-21,19,-1467.41,5357.29
2021-01-22,21,-4438.97,7883.97
2021-01-23,13,-1490.90,4175.10
2021-01-24,15,30246.67,33522.85
2021-01-25,15,-2393.55,4799.09
2021-01-26,13,-2409.92,2628.26
2021-01-27,32,27345.53,32375.79
2021-01-28,18,-110.28,2614.54
2021-01-29,10,191.66,2210.34
2021-01-30,6,-483.57,522.03
2021-01-31,28,861.26,6773.90
2021-02-01,15,2305.87,3825.53
2021-02-02,20,-1866.61,9833.59
2021-02-03,14,-1305.49,4013.89
2021-02-04,19,-2484.86,4313.06
2021-02-05,19,-2123.24,4749.44
2021-02-06,22,-1351.27,3360.13
2021-02-07,9,178.77,2745.81
2021-02-08,13,-1565.42,2285.42
2021-02-09,13,-4306.53,4361.31
2021-02-10,27,-50048.78,56267.00
2021-02-11,21,-8311.66,11809.46
2021-02-12,17,-5425.24,5968.58
2021-02-13,21,-3051.02,3953.18
2021-02-14,20,-5090.25,14682.65
2021-02-15,12,-2604.03,3353.03
2021-02-16,20,27407.36,32877.70
2021-02-17,14,-2917.66,5660.26
2021-02-18,10,-3569.67,4945.07
2021-02-19,17,-4397.34,6018.14
2021-02-20,15,70256.23,72932.17
2021-02-21,24,-858.62,5301.38
2021-02-22,17,-2102.08,3245.44
2021-02-23,17,-2554.04,2554.04
2021-02-24,25,-3994.85,8156.45
2021-02-25,27,-1028.97,5612.41
2021-02-26,18,-1447.34,2071.34
2021-02-27,26,-4709.46,5467.98
2021-02-28,22,-4849.96,6532.78
2021-03-01,17,-1661.17,2037.31
2021-03-02,23,-2569.92,4587.40
2021-03-03,18,2413.61,3563.97
2021-03-04,15,-2688.56,3235.58
2021-03-05,17,81868.88,85943.92
2021-03-06,14,1652.12,2751.74
2021-03-07,19,-3602.27,4573.27
2021-03-08,17,-3315.54,3864.04
2021-03-09,13,-5198.34,5361.64
2021-03-10,17,-1475.99,3816.17
2021-03-11,24,4628.86,10101.14
2021-03-12,18,-1836.15,4298.05
2021-03-13,29,15306.40,25680.60
2021-03-14,30,-2724.65,5656.45
2021-03-15,32,-2250.33,8155.93
2021-03-16,28,25812.61,31070.61
2021-03-17,16,-3859.81,5708.23
2021-03-18,15,-1090.01,1332.89
2021-03-19,20,-3337.43,4676.97
2021-03-20,30,8849.37,19235.77
2021-03-21,15,-5316.01,6042.03
2021-03-22,22,-3432.50,7741.28
2021-03-23,26,-3267.43,5152.75
2021-03-24,20,-2456.44,2737.72
2021-03-25,19,911.99,4420.21
2021-03-26,21,-2970.32,5154.32
2021-03-27,17,16880.13,25389.87
2021-03-28,20,-742.35,2274.89
2021-03-29,14,9410.40,12569.58
2021-03-30,24,-28883.69,29790.49
2021-03-31,18,198275.36,203727.02
2021-04-01,20,-498.64,7168.20
2021-04-02,26,-173.99,3619.79
2021-04-03,21,882.51,3714.01
2021-04-04,20,1659.09,2985.19
2021-04-05,18,-2203.62,4349.90
2021-04-06,34,-30308.64,38122.44
2021-04-07,20,7030.07,12923.35
2021-04-08,19,-3190.66,8457.40
2021-04-09,18,259.81,5000.01
2021-04-10,33,-33463.66,40321.46
2021-04-11,21,39299.87,49134.13
2021-04-12,29,-1408.92,3207.68
2021-04-13,18,-6073.92,10705.50
2021-04-14,24,1173.22,4953.36
2021-04-15,19,14434.87,18452.33
2021-04-16,33,-4603.47,7120.93
2021-04-17,15,-1009.70,3110.70
2021-04-18,29,-3203.10,6383.42
2021-04-19,18,-2646.60,4551.00
2021-04-20,8,6288.78,7952.62
2021-04-21,14,46401.99,52995.61
2021-04-22,18,1432.18,5470.62
2021-04-23,35,-5635.58,10569.54
2021-04-24,18,3496.85,6650.55
2021-04-25,30,-4704.05,7873.45
2021-04-26,26,-2977.77,5253.77
2021-04-27,22,19710.53,25548.29
2021-04-28,19,-550.07,4532.13
2021-04-29,3,-265.69,557.09
2021-04-30,22,-2571.29,4419.93
2021-05-01,26,-7935.93,10817.53
2021-05-02,16,-3170.01,5460.81
2021-05-03,15,-1405.61,5242.63
2021-05-04,23,-4330.92,7317.72
2021-05-05,24,-5644.75,7411.35
2021-05-06,22,-5888.70,6926.38
2021-05-07,30,-19229.21,21715.05
2021-05-08,25,-212.92,7457.32
2021-05-09,17,5957.76,11139.40
2021-05-10,17,39382.63,44306.93
2021-05-11,10,-1368.81,5111.41
2021-05-12,26,-8284.45,8928.63
2021-05-13,26,10309.79,13917.53
2021-05-14,20,6076.14,8305.60
2021-05-15,23,1611.56,8830.16
2021-05-16,26,77970.07,88868.33
2021-05-17,30,-3533.80,6525.30
2021-05-18,30,-3063.12,6632.52
2021-05-19,27,-4257.68,5277.98
2021-05-20,15,-2755.93,4021.11
2021-05-21,24,-4146.00,5505.84
2021-05-22,13,-1527.21,2773.81
2021-05-23,14,-2920.82,5850.30
2021-05-24,10,906.84,2575.96
2021-05-25,18,-1641.02,3693.76
2021-05-26,14,-9347.11,10397.71
2021-05-27,26,48642.95,57023.07
2021-05-28,21,-467.96,7650.70
2021-05-29,23,-4648.91,8203.31
2021-05-30,17,-6885.03,7097.87
2021-05-31,22,-5357.68,6557.48
2021-06-01,15,-1431.59,3958.39
2021-06-02,11,266.27,3742.33
2021-06-03,22,-6806.12,17169.92
2021-06-04,28,-6570.59,7291.39
2021-06-05,35,24305.75,39494.95
2021-06-06,29,25931.20,35630.20
2021-06-07,34,-7245.65,10414.75
2021-06-08,21,-46525.91,49927.09
2021-06-09,11,-2060.72,2060.72
2021-06-10,29,515.92,13475.74
2021-06-11,17,-1353.72,4166.92
2021-06-12,21,475.94,2503.86
2021-06-13,21,-1893.43,6587.23
2021-06-14,17,-2381.22,4182.02
2021-06-15,22,-487.53,6606.07
2021-06-16,19,-5677.73,5705.59
2021-06-17,18,6516.51,13126.29
2021-06-18,19,914.12,5529.50
2021-06-19,18,-2746.95,2914.91
2021-06-20,12,-2246.44,2780.64
2021-06-21,28,-2905.04,6247.12
2021-06-22,19,-6213.20,9915.60
2021-06-23,15,-921.90,3944.84
2021-06-24,17,-993.63,1853.19
2021-06-25,28,-4310.84,7833.06
2021-06-26,15,9979.34,15193.66
2021-06-27,19,-1355.51,5220.31
2021-06-28,32,-2901.93,7844.33
2021-06-29,34,-14.38,7642.48
2021-06-30,19,34.26,4440.54
2021-07-01,10,-3594.35,3594.35
2021-07-02,24,-1208.13,4787.53
2021-07-03,32,12005.04,53360.76
2021-07-04,14,-4890.44,5368.66
2021-07-05,15,8255.61,14829.25
2021-07-06,25,23334.91,30983.85
2021-07-07,18,-3419.22,4268.02
2021-07-08,15,-2828.29,2828.29
2021-07-09,21,-7641.13,7899.91
2021-07-10,33,-3962.00,6515.40
2021-07-11,14,-3741.04,4590.44
2021-07-12,29,403.40,6539.20
2021-07-13,18,18724.68,28479.92
2021-07-14,30,-4657.54,5633.02
2021-07-15,27,1779.56,17604.04
2021-07-16,25,-5374.71,7193.91
2021-07-17,22,-5390.26,6165.46
2021-07-18,29,6429.85,16736.95
2021-07-19,27,-4814.92,6982.64
2021-07-20,25,11042.40,15681.82
2021-07-21,22,1485.21,7398.79
2021-07-22,16,-201.48,3175.34
2021-07-23,20,-2176.47,6217.47
2021-07-24,23,136.18,7823.02
2021-07-25,11,13941.23,17573.97
2021-07-26,16,-3347.32,4513.76
2021-07-27,17,-4566.05,5142.27
2021-07-28,15,-148.53,5130.53
2021-07-29,15,-1703.10,5804.10
2021-07-30,10,-685.03,2763.85
2021-07-31,18,-62.78,3805.48
2021-08-01,21,-4426.79,5829.05
2021-08-02,20,-1949.27,3134.59
2021-08-03,21,0.38,5190.64
2021-08-04,22,-774.72,4747.52
2021-08-05,20,-3219.44,5806.24
2021-08-06,16,-40.72,4096.12
2021-08-07,30,-2651.06,6023.62
2021-08-08,16,-2064.64,2272.32
2021-08-09,22,-1479.95,3247.83
2021-08-10,18,-289.50,4098.90
2021-08-11,16,31682.00,46309.80
2021-08-12,25,-4567.57,7776.45
2021-08-13,12,1903.62,5990.38
2021-08-14,15,20052.06,21170.14
2021-08-15,19,-669.49,7695.29
2021-08-16,25,-3181.87,5240.95
2021-08-17,21,-14583.42,20193.66
2021-08-18,24,-756.48,4673.28
2021-08-19,21,2520.33,5257.67
2021-08-20,16,-1314.04,3925.34
2021-08-21,12,-1351.98,1351.98
2021-08-22,19,-4274.87,4274.87
2021-08-23,16,-2470.13,3949.33
2021-08-24,16,-5727.02,9790.82
2021-08-25,32,2963.62,10204.98
2021-08-26,20,-3457.00,4390.00
2021-08-27,23,7477.66,13805.34
2021-08-28,17,685.26,5144.06
2021-08-29,28,34994.85,42654.57
2021-08-30,25,-5016.90,6337.20
2021-08-31,11,-1630.53,2565.13
2021-09-01,22,27303.97,31369.63
2021-09-02,13,237.56,3545.44
2021-09-03,16,5783.63,7470.79
2021-09-04,20,-3651.77,5566.57
2021-09-05,19,-2179.94,3029.04
2021-09-06,35,-1987.34,8626.74
2021-09-07,36,-8210.53,11277.99
2021-09-08,33,6822.07,13931.91
2021-09-09,26,-1043.46,3957.24
2021-09-10,15,370.01,2968.39
2021-09-11,12,101495.91,104877.35
2021-09-12,26,-3855.61,6024.15
2021-09-13,10,41687.82,44787.36
2021-09-14,17,-6813.38,7144.38
2021-09-15,11,17584.92,27168.28
2021-09-16,22,4071.80,14847.40
2021-09-17,22,794.42,3152.50
2021-09-18,27,-7775.12,9312.50
2021-09-19,16,-283.32,1799.46
2021-09-20,31,-44118.84,52074.30
2021-09-21,23,-20.61,7993.23
2021-09-22,31,-82.92,11947.88
2021-09-23,18,16521.79,19538.41
2021-09-24,25,-2514.96,8289.76
2021-09-25,26,-1896.83,8633.25
2021-09-26,22,36.13,9131.67
2021-09-27,31,-30369.07,37448.29
2021-09-28,18,-3772.60,5369.20
2021-09-29,25,-7701.45,9819.13
2021-09-30,22,-1593.50,3869.80
2021-10-01,24,2352.31,6016.79
2021-10-02,21,4908.74,12416.30
2021-10-03,26,-6675.77,7603.45
2021-10-04,35,-600.61,5356.13
2021-10-05,27,-2757.66,9165.06
2021-10-06,24,-74.24,5160.48
2021-10-07,32,218.62,8044.42
2021-10-08,26,30060.45,48567.83
2021-10-09,25,-1030.67,6022.73
2021-10-10,23,-1152.55,6028.15
2021-10-11,23,-3470.54,6315.14
2021-10-12,20,-1089.31,7734.11
2021-10-13,19,7716.04,11977.60
2021-10-14,21,6877.65,13511.51
2021-10-15,37,-6950.52,8796.16
2021-10-16,16,60500.77,65374.99
2021-10-17,29,2036.38,7570.70
2021-10-18,21,-2931.62,3677.58
2021-10-19,24,17940.42,21398.78
2021-10-20,16,-1935.45,4292.45
2021-10-21,24,-271.84,4922.68
2021-10-22,11,-2062.91,2062.91
2021-10-23,14,-4542.20,4542.20
2021-10-24,16,-1133.53,5531.93
2021-10-25,21,-2965.70,3664.30
2021-10-26,16,-4082.80,4984.80
2021-10-27,25,61169.49,73735.59
2021-10-28,14,-6088.88,10153.72
2021-10-29,27,-3778.85,5341.45
2021-10-30,19,-3487.49,5560.61
2021-10-31,21,54202.27,60173.23
2021-11-01,13,-4793.16,4957.16
2021-11-02,32,-2222.90,5571.08
2021-11-03,20,-5124.51,12315.59
2021-11-04,28,-1570.78,15004.60
2021-11-05,19,-2397.18,6881.18
2021-11-06,25,-4133.27,7945.45
2021-11-07,25,-2511.12,7083.54
2021-11-08,25,58041.20,68361.60
2021-11-09,37,-411.71,9879.03
2021-11-10,22,-402.40,2825.40
2021-11-11,21,-500.05,4575.85
2021-11-12,25,-6679.58,8122.58
2021-11-13,22,22709.26,84042.34
2021-11-14,36,33078.50,47521.34
2021-11-15,28,-2809.46,10381.90
2021-11-16,16,-35591.29,36076.69
2021-11-17,20,24486.46,37823.74
2021-11-18,24,-12676.59,18932.29
2021-11-19,32,-5001.44,9028.72
2021-11-20,22,-1105.95,3660.07
2021-11-21,24,-540.08,7026.48
2021-11-22,19,-6484.73,11532.53
2021-11-23,27,-3716.11,4693.89
2021-11-24,16,1226.67,4736.93
2021-11-25,13,-123.42,1617.38
2021-11-26,28,-12254.43,67245.23
2021-11-27,25,-5951.40,9714.10
2021-11-28,25,625.31,4322.69
2021-11-29,21,79.29,4632.45
2021-11-30,29,50310.68,62685.54
2021-12-01,34,-6483.86,9778.06
2021-12-02,53,6439.72,23986.30
2021-12-03,36,-6239.34,12406.24
2021-12-04,20,-1436.12,5747.12
2021-12-05,15,-1660.78,2372.78
2021-12-06,30,-2794.16,6023.36
2021-12-07,25,-20878.75,22966.39
2021-12-08,25,-4290.11,4915.33
2021-12-09,23,-2208.51,6610.93
2021-12-10,26,27916.17,37976.83
2021-12-11,35,-4162.99,5163.89
2021-12-12,37,-3414.79,7542.19
2021-12-13,17,-1309.37,5306.79
2021-12-14,12,-4000.39,5244.99
2021-12-15,19,802.05,4259.05
2021-12-16,17,-3533.44,4213.24
2021-12-17,26,-1325.38,4726.36
2021-12-18,32,-4080.90,7167.28
2021-12-19,38,-533.41,5438.01
2021-12-20,22,-2879.19,3010.37
2021-12-21,20,20643.20,28113.42
2021-12-22,19,-1719.74,10133.94
2021-12-23,31,18679.51,28339.69
2021-12-24,38,-2480.28,9730.20
2021-12-25,14,-2929.04,2929.04
2021-12-26,24,47058.90,62175.90
2021-12-27,21,-844.13,3332.13
2021-12-28,19,210.25,4103.21
2021-12-29,19,-454.07,5234.07
2021-12-30,19,955.95,4829.25
2021-12-31,15,-4246.53,6529.35
2022-01-01,18,-1426.62,71662.02
2022-01-02,24,-2961.04,5893.64
2022-01-03,28,-7330.57,8574.87
2022-01-04,18,-669.57,3234.73
2022-01-05,30,1948.54,5675.06
2022-01-06,26,-144.35,6161.65
2022-01-07,31,-300.38,8540.28
2022-01-08,23,-2253.47,3921.21
2022-01-09,28,-6124.08,11865.58
2022-01-10,22,51194.38,55431.82
2022-01-11,21,-6196.05,13279.85
2022-01-12,20,88929.86,98001.94
2022-01-13,24,27197.21,43373.39
2022-01-14,29,-3121.51,4166.67
2022-01-15,20,-1684.07,3470.87
2022-01-16,39,-1370.26,4808.66
2022-01-17,32,-56622.05,70227.03
2022-01-18,31,-3606.92,6468.72
2022-01-19,22,-5982.89,6174.07
2022-01-20,19,-4916.71,6316.51
2022-01-21,25,18924.04,32572.36
2022-01-22,36,2159.77,9489.83
2022-01-23,37,21369.65,33504.95
2022-01-24,23,21355.04,26954.06
2022-01-25,21,-1612.65,1708.33
2022-01-26,15,332083.55,335808.89
2022-01-27,15,-3923.56,5071.76
2022-01-28,22,-3943.97,7193.77
2022-01-29,25,-131.72,4733.92
2022-01-30,27,2698.03,12267.49
2022-01-31,21,-1192.11,8420.95
2022-02-01,22,22020.69,26774.15
2022-02-02,31,30900.06,42056.94
2022-02-03,25,1732.05,12655.41
2022-02-04,29,-4072.37,10403.79
2022-02-05,28,-4587.43,8720.03
2022-02-06,12,-2449.59,2758.55
2022-02-07,25,-1709.54,4994.76
2022-02-08,24,-2704.94,6731.02
2022-02-09,14,-31929.31,35719.11
2022-02-10,28,-1622.16,4716.02
2022-02-11,21,-1246.05,5874.65
2022-02-12,20,3780.45,20131.99
2022-02-13,28,-824.75,4775.15
2022-02-14,19,-1208.42,3983.82
2022-02-15,14,1359.37,3818.03
2022-02-16,15,-6615.80,7464.60
2022-02-17,25,-5207.98,7984.82
2022-02-18,11,-399.10,1216.10
2022-02-19,21,110110.11,117783.27
2022-02-20,19,-36133.98,39297.92
2022-02-21,25,-2165.19,7484.43
2022-02-22,26,-275.12,7370.98
2022-02-23,30,-1350.07,8696.79
2022-02-24,30,-1843.20,8305.92
2022-02-25,16,-2794.63,3708.43
2022-02-26,24,22118.55,29688.69
2022-02-27,19,-1660.43,3199.03
2022-02-28,20,-538.69,6418.23
2022-03-01,31,-11615.72,20937.40
2022-03-02,32,-2597.72,5330.48
2022-03-03,43,6187.27,20028.11
2022-03-04,19,419.97,3598.77
2022-03-05,30,-22690.32,29302.92
2022-03-06,20,32722.53,37726.13
2022-03-07,30,50450.86,67640.12
2022-03-08,30,22054.71,31325.49
2022-03-09,28,-5235.21,10241.31
2022-03-10,23,-4969.92,6242.12
2022-03-11,41,2827.25,12460.23
2022-03-12,28,13125.69,24083.29
2022-03-13,45,-10717.43,14011.43
2022-03-14,40,-5109.14,8211.44
2022-03-15,36,-1562.45,8811.21
2022-03-16,30,-5789.58,11970.98
2022-03-17,36,-4840.02,6502.08
2022-03-18,32,3225.78,10307.42
2022-03-19,35,11816.43,25671.35
2022-03-20,34,3766.94,10264.18
2022-03-21,29,10666.04,19297.16
2022-03-22,40,8906.46,21831.14
2022-03-23,30,-608.84,6457.20
2022-03-24,30,5203.57,11945.93
2022-03-25,24,14455.62,17449.32
2022-03-26,24,-25.52,5693.52
2022-03-27,15,-788.48,1430.86
2022-03-28,24,-906.29,12067.33
2022-03-29,15,-3833.74,3833.74
2022-03-30,29,-8737.21,9140.21
2022-03-31,16,3782.94,7218.54
2022-04-01,32,-2380.07,9436.27
2022-04-02,46,-6327.33,9864.93
2022-04-03,25,-6495.98,7290.98
2022-04-04,28,29174.71,39765.41
2022-04-05,28,-3364.64,6726.98
2022-04-06,48,-4412.79,11709.63
2022-04-07,33,-3069.89,7859.47
2022-04-08,20,10048.61,22751.35
2022-04-09,24,62032.06,67145.22
2022-04-10,28,19020.11,25425.15
2022-04-11,24,15088.87,22724.21
2022-04-12,32,-6723.78,7616.74
2022-04-13,10,-1354.01,1354.01
2022-04-14,20,-1255.27,3332.27
2022-04-15,19,18798.30,20746.50
2022-04-16,17,-1457.51,4180.15
2022-04-17,31,-3819.71,5046.97
2022-04-18,23,-1250.82,7582.62
2022-04-19,26,640.11,5672.65
2022-04-20,25,-3193.73,3714.53
2022-04-21,34,-1897.28,5952.08
2022-04-22,19,506.59,2920.71
2022-04-23,16,-1032.39,1572.91
